Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
01.06.2021 09:45;6.56;7.04;148.6;2.14;8.14;90.8;49;;12.16;28.58;234;;;;;0.06;;4.86;;300;15;15;0.02;0.04;0.636;0.53;0.02;0.01;0.01;;;2.44;71;7.1;13.94;810;19.8;8.3;11.4;210;17.8
28.06.2021 10:35;6.56;7.04;148.6;2.14;8.14;90.8;51;;12.16;28.58;238;;;;;0.02;;4.86;;300;15;15;0.02;0.04;0.636;0.56;0.02;0.01;0.01;;;2.84;72.8;8.06;13.94;816;27;8.4;10.1;280;24.9
27.07.2021 09:30;7;6.18;148.6;2.14;7.8;90.8;51;;12.16;29.76;231;;;;;0.02;;5.16;;300;15;15;0.02;0.07;0.656;0.8;0.02;0.01;0.01;;;2.74;65.4;8.38;13.94;798;29.4;8.6;10.7;140;24.4
24.08.2021 10:25;9.02;6.86;148.6;2.14;8.14;90.8;52;;12.16;28.58;227;;;;;0.14;;3.86;;300;15;15;0.22;0.15;0.672;0.91;0.15;0.01;0.11;;;2.7;66.4;6.66;13.94;810;17.7;7.8;7.4;170;19.5
05.10.2021 10:08;9.02;6.86;148.6;2.14;8.14;90.8;51;;12.16;28.58;230;;;;;0.08;;3.86;;300;30;15;0.07;0.16;0.672;0.9;0.22;0.01;0.12;;;2.44;71;7.52;13.94;806;13.8;7.9;8.9;180;15.7
02.11.2021 10:20;7.26;7.22;148.6;2.14;9.02;90.8;52;;12.16;28.58;233;;;;;0.07;;4.012;;300;143;15;0.03;0.12;0.656;0.77;0.27;0.01;0.09;;;2.7;71;7.44;13.94;819;10.4;7.9;10.5;230;10.2
07.12.2021 10:05;7;6.7;146;2.14;9.56;90.8;50;;12.16;28.58;239;;;;;0.06;;5.56;;300;77;15;0.07;0.09;0.656;0.86;0.41;0.01;0.07;;;2.88;68;6.18;13.94;841;0.8;8.2;12.5;300;3.6
11.01.2022 09:51;8.74;6.18;146;2.14;7.8;89;49;;12.02;28.58;239;;;;;0.06;;5.16;;300;176;15;0.07;0.07;0.692;1;0.56;0.01;0.05;;;3.2;68;6.82;13.94;848;;8.2;13.2;470;2.2
15.02.2022 11:45;11.08;7.12;146;2.14;8.06;90.8;49;;11.78;28.58;234;;;;;0.07;;4.96;;300;94;15;0.05;0.05;0.752;1.1;0.73;0.01;0.04;;;3.2;68;6.6;13.94;852;9.1;8.1;13.2;380;4.3
09.03.2022 10:09;8.74;6.98;148.6;2.14;8.3;90.8;48;;12.16;28.58;233;;;;;0.03;;4.052;;300;30;15;0.02;0.05;0.692;1;0.68;0.01;0.02;;;2.7;66.4;7.26;13.94;831;4.7;8.6;15.1;180;4.6
05.04.2022 09:49;7;6.76;146;2.14;7.72;90.8;49;;12.16;28.58;231;;;;;0.05;;3.73;;300;30;15;0.02;0.02;0.656;0.83;0.46;0.01;0.01;;;2.7;68;6.16;13.94;834;7.6;8.6;12.2;380;6.5
03.05.2022 10:16;6.56;7.04;148.6;2.14;7.94;90.8;49;;12.16;28.58;236;;;;;0.02;;4.86;;300;15;15;0.02;0.03;0.636;0.7;0.16;0.01;0.01;;;2.7;71;7.86;13.94;825;14.1;8.3;11.1;420;14.6
09.06.2022 10:51;6.56;7.04;148.6;2.14;8.14;90.8;49;;12.16;28.58;240;;;;;0.01;;4.86;;360;15;15;0.02;0.04;0.636;0.57;0.02;0.01;0.01;;;2.7;72.8;7.82;13.94;828;29;8.4;10;300;20.2
06.07.2022 10:55;6.56;6.7;146;2.14;9.56;90.8;52;;12.16;28.58;233;;;;;0.05;;5.68;;300;15;15;0.02;0.08;0.636;0.58;0.04;0.01;0.02;;;3.2;68;7.74;13.94;839;21;8.1;8;140;23.1
02.08.2022 09:38;7;6.7;146;2.14;9.56;90.8;55;;12.16;28.58;232;;;;;0.02;;5.56;;300;15;15;0.02;0.09;0.656;0.8;0.02;0.01;0.02;;;3.2;68;8.38;13.94;841;23;8.7;10.7;110;22.3
30.08.2022 10:26;9.7;7.38;148.6;2.14;10;90.8;57;;12.16;28.58;227;;;;;0.05;;3.52;;300;15;15;0.26;0.24;1.094;1.3;0.05;0.01;0.18;;;2.7;66.4;7.74;13.94;820;19.9;7.9;7.2;130;22.2
29.09.2022 09:49;9.02;7.34;148.6;2.14;9.26;90.8;58;;12.16;28.58;225;;;;;0.15;;3.9;;300;15;15;0.06;0.2;0.672;0.86;0.02;0.01;0.13;;;2.7;66.4;7.78;13.94;818;9.4;8.1;9.5;110;14.3
08.11.2022 10:02;6.9;7.02;148.6;2.14;8.12;90.8;56;;12.16;28.58;238;;;;;0.07;;5.06;;300;177;15;0.07;0.14;0.616;0.73;0.15;0.01;0.11;;;2.7;71;7.32;13.94;834;12.3;7.7;8.2;350;11.7
06.12.2022 10:00;7.26;7.3;146;2.14;9.22;90.8;53;;11.78;28.58;245;;;;;0.08;;3.892;;300;94;15;0.14;0.1;0.656;0.78;0.23;0.01;0.07;;;3.2;68;6.18;13.94;861;2.5;8;12.3;380;3.6
10.01.2023 10:15;7;5.96;146;2.22;7.04;90.8;52;;11.78;29.44;249;;;;;0.06;;6.18;;360;350;15;0.11;0.07;0.656;0.87;0.38;0.01;0.05;;;3.2;68;6.8;13.94;871;7.7;8.1;12.5;300;5
04.04.2023 09:58;7;7.12;146;2.14;8.06;90.8;45;;12.16;28.58;237;;;;;0.11;;4.96;;300;15;15;0.02;0.05;0.656;0.83;0.09;0.01;0.01;;;3.2;68;6.36;13.94;848;3.2;8.3;12.8;130;6.7
09.05.2023 10:23;6.94;7.04;148.6;2.14;8.14;90.8;46;;12.16;28.58;239;;;;;0.09;;4.86;;300;15;15;0.05;0.04;0.636;0.57;0.05;0.01;0.01;;;2.7;68;8.1;13.94;837;14.3;8.1;10.5;320;13.3
06.06.2023 10:16;6.56;7.04;148.6;2.14;8.14;90.8;48;;12.16;28.58;240;;;;;0.03;;4.86;;300;15;15;0.02;0.03;0.636;0.51;0.02;0.01;0.01;;;2.7;68;7.82;13.94;836;21.2;8.5;10.2;190;20.5
12.07.2023 10:22;6.56;7.12;148.6;2.14;8.06;90.8;49;;12.16;28.58;242;;;;;0.04;;4.96;;300;15;15;0.02;0.05;0.636;0.59;0.02;0.01;0.01;;;2.7;72.8;8.06;13.94;832;25.8;8.6;9.9;160;23.5
08.08.2023 10:02;7.26;7.22;148.6;2.14;9.02;90.8;50;;12.16;28.58;240;;;;;0.13;;4.012;;300;15;15;0.02;0.12;0.656;0.78;0.06;0.01;0.06;;;2.7;72.8;7;13.94;830;16.6;8.3;9.3;90;19.2
05.09.2023 09:39;7.12;6.78;148.6;2.14;8.24;90.8;50;;12.16;28.58;238;;;;;0.11;;4.52;;300;15;15;0.05;0.17;0.636;0.7;0.06;0.01;0.12;;;2.7;68;7.68;13.94;835;21.6;8.1;8.3;140;20.3
10.10.2023 10:15;7.56;7.02;148.6;2.14;8;90.8;52;;12.16;28.58;242;;;;;0.09;;5.06;;300;15;15;0.13;0.14;0.656;0.81;0.09;0.01;0.1;;;2.7;71;8.04;13.94;835;15.1;8;8.6;190;15.9
07.11.2023 10:12;7.26;7.3;148.6;2.14;8.92;90.8;50;;12.16;28.58;240;;;;;0.1;;3.892;;300;61;15;0.14;0.11;0.656;0.85;0.25;0.01;0.08;;;2.7;68;7.56;13.94;837;11.1;8;10;240;10.5
09.04.2024 09:55;9.3;7.34;147.4;2.16;8.84;93.8;46;;11.9;30.46;203;9.5;4.7;;;0.03;;1.412;;300;15;15;;0.136;0.692;1;0.56;0.01;;;;2.44;66.4;6.88;13.82;775;18.7;8.6;12.6;200;14.5
